"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","next_mod","shape","best_mod","aic_diff"
"6067",23,"abs_max_d2",-0.1852,25,1,0.0177474567818102,"none",-0.150415623890471,-0.219984376109529,-0.062,-0.342,0.456856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",6.6197509909216e-06
"6068",23,"abs_max_d2",-0.1852,25,NA,0.0177474567818102,"jack_quant",-0.150415623890471,-0.219984376109529,-0.062,-0.342,0.456856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",6.6197509909216e-06
"6069",23,"abs_max_d2",-0.1852,25,1,0.0177474567818102,"sim_int",-0.150415623890471,-0.219984376109529,-0.062,-0.342,0.456856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",6.6197509909216e-06
"6070",24,"abs_max_d2",-0.6696,25,1,0.00660071544943761,"none",-0.656662835446905,-0.682537164553095,-0.572,-0.704,-0.0275433945667142,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",1.07536886954733
"6071",24,"abs_max_d2",-0.6696,25,NA,0.00660071544943761,"jack_quant",-0.656662835446905,-0.682537164553095,-0.572,-0.704,-0.0275433945667142,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",1.07536886954733
"6072",24,"abs_max_d2",-0.6696,25,1,0.00660071544943761,"sim_int",-0.656662835446905,-0.682537164553095,-0.572,-0.704,-0.0275433945667142,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",1.07536886954733
"6073",25,"abs_max_d2",-0.8484,25,1,0.0207722437668903,"none",-0.807687150338808,-0.889112849661191,-0.588,-0.908,-0.206343394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",0.591913645429798
"6074",25,"abs_max_d2",-0.8484,25,NA,0.0207722437668903,"jack_quant",-0.807687150338808,-0.889112849661191,-0.588,-0.908,-0.206343394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",0.591913645429798
"6075",25,"abs_max_d2",-0.8484,25,1,0.0207722437668903,"sim_int",-0.807687150338808,-0.889112849661191,-0.588,-0.908,-0.206343394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",0.591913645429798
"6076",26,"abs_max_d2",-0.4752,25,1,0.00702475780523586,"none",-0.461431727701621,-0.488968272298379,-0.396,-0.51,0.166856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",6.03435853818723e-05
"6077",26,"abs_max_d2",-0.4752,25,NA,0.00702475780523586,"jack_quant",-0.461431727701621,-0.488968272298379,-0.396,-0.51,0.166856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",6.03435853818723e-05
"6078",26,"abs_max_d2",-0.4752,25,1,0.00702475780523586,"sim_int",-0.461431727701621,-0.488968272298379,-0.396,-0.51,0.166856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",6.03435853818723e-05
"6079",27,"abs_max_d2",-0.74,25,1,0.0759431439374952,"none",-0.591154173009768,-0.888845826990232,0.221999999999998,-0.87,-0.0979433945667142,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.228304301681721
"6080",27,"abs_max_d2",-0.74,25,NA,0.0759431439374952,"jack_quant",-0.591154173009768,-0.888845826990232,0.221999999999998,-0.87,-0.0979433945667142,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.228304301681721
"6081",27,"abs_max_d2",-0.74,25,1,0.0759431439374952,"sim_int",-0.591154173009768,-0.888845826990232,0.221999999999998,-0.87,-0.0979433945667142,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.228304301681721
"6082",28,"abs_max_d2",-0.6484,25,1,0.00201384099559909,"none",-0.644452944178035,-0.652347055821965,-0.632,-0.668,-0.00634339456671418,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.58730259087747e-05
"6083",28,"abs_max_d2",-0.6484,25,NA,0.00201384099559909,"jack_quant",-0.644452944178035,-0.652347055821965,-0.632,-0.668,-0.00634339456671418,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.58730259087747e-05
"6084",28,"abs_max_d2",-0.6484,25,1,0.00201384099559909,"sim_int",-0.644452944178035,-0.652347055821965,-0.632,-0.668,-0.00634339456671418,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.58730259087747e-05
"6085",29,"abs_max_d2",-0.6068,25,1,0.00760847480700889,"none",-0.591887663400982,-0.621712336599018,-0.528,-0.65,0.0352566054332858,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",8.02772777461769e-05
"6086",29,"abs_max_d2",-0.6068,25,NA,0.00760847480700889,"jack_quant",-0.591887663400982,-0.621712336599018,-0.528,-0.65,0.0352566054332858,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",8.02772777461769e-05
"6087",29,"abs_max_d2",-0.6068,25,1,0.00760847480700889,"sim_int",-0.591887663400982,-0.621712336599018,-0.528,-0.65,0.0352566054332858,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",8.02772777461769e-05
"6088",30,"abs_max_d2",-0.6672,25,1,0.00285773803324704,"none",-0.661598936377585,-0.672801063622415,-0.628,-0.68,-0.0251433945667142,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.000215164761122821
"6089",30,"abs_max_d2",-0.6672,25,NA,0.00285773803324704,"jack_quant",-0.661598936377585,-0.672801063622415,-0.628,-0.68,-0.0251433945667142,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.000215164761122821
"6090",30,"abs_max_d2",-0.6672,25,1,0.00285773803324704,"sim_int",-0.661598936377585,-0.672801063622415,-0.628,-0.68,-0.0251433945667142,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.000215164761122821
"6091",31,"abs_max_d2",-0.626,25,1,0.00792762399601686,"none",-0.610462142484831,-0.641537857515169,-0.552,-0.694,0.0160566054332858,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.42039500801161e-05
"6092",31,"abs_max_d2",-0.626,25,NA,0.00792762399601686,"jack_quant",-0.610462142484831,-0.641537857515169,-0.552,-0.694,0.0160566054332858,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.42039500801161e-05
"6093",31,"abs_max_d2",-0.626,25,1,0.00792762399601686,"sim_int",-0.610462142484831,-0.641537857515169,-0.552,-0.694,0.0160566054332858,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.42039500801161e-05
"6094",32,"abs_max_d2",-0.3236,25,1,0.00385861230093007,"none",-0.316037258859874,-0.331162741140126,-0.29,-0.354,0.318456605433286,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",1.01193515050694
"6095",32,"abs_max_d2",-0.3236,25,NA,0.00385861230093007,"jack_quant",-0.316037258859874,-0.331162741140126,-0.29,-0.354,0.318456605433286,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",1.01193515050694
"6096",32,"abs_max_d2",-0.3236,25,1,0.00385861230093007,"sim_int",-0.316037258859874,-0.331162741140126,-0.29,-0.354,0.318456605433286,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",1.01193515050694
"6097",33,"abs_max_d2",-0.5532,25,1,0.012,"none",-0.529680432185519,-0.576719567814481,-0.466,-0.648,0.0888566054332859,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",2.3000753657243e-07
"6098",33,"abs_max_d2",-0.5532,25,NA,0.012,"jack_quant",-0.529680432185519,-0.576719567814481,-0.466,-0.648,0.0888566054332859,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",2.3000753657243e-07
"6099",33,"abs_max_d2",-0.5532,25,1,0.012,"sim_int",-0.529680432185519,-0.576719567814481,-0.466,-0.648,0.0888566054332859,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",2.3000753657243e-07
"6100",34,"abs_max_d2",-0.8728,25,1,0.0282629026581961,"none",-0.817405728691374,-0.928194271308626,-0.598000000000001,-0.948,-0.230743394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.000122474912174653
"6101",34,"abs_max_d2",-0.8728,25,NA,0.0282629026581961,"jack_quant",-0.817405728691374,-0.928194271308626,-0.598000000000001,-0.948,-0.230743394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.000122474912174653
"6102",34,"abs_max_d2",-0.8728,25,1,0.0282629026581961,"sim_int",-0.817405728691374,-0.928194271308626,-0.598000000000001,-0.948,-0.230743394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.000122474912174653
"6103",35,"abs_max_d2",-0.4372,25,1,0.00613844895356763,"none",-0.42516886113007,-0.44923113886993,-0.372,-0.482,0.204856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",9.01701414761646e-05
"6104",35,"abs_max_d2",-0.4372,25,NA,0.00613844895356763,"jack_quant",-0.42516886113007,-0.44923113886993,-0.372,-0.482,0.204856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",9.01701414761646e-05
"6105",35,"abs_max_d2",-0.4372,25,1,0.00613844895356763,"sim_int",-0.42516886113007,-0.44923113886993,-0.372,-0.482,0.204856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",9.01701414761646e-05
"6106",36,"abs_max_d2",-0.8756,25,1,0.0302425381063017,"none",-0.816325714510569,-0.934874285489432,-0.584000000000001,-0.934,-0.233543394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",5.45784791938786e-06
"6107",36,"abs_max_d2",-0.8756,25,NA,0.0302425381063017,"jack_quant",-0.816325714510569,-0.934874285489432,-0.584000000000001,-0.934,-0.233543394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",5.45784791938786e-06
"6108",36,"abs_max_d2",-0.8756,25,1,0.0302425381063017,"sim_int",-0.816325714510569,-0.934874285489432,-0.584000000000001,-0.934,-0.233543394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",5.45784791938786e-06
"6109",37,"abs_max_d2",-0.3824,25,1,0.00932216593811641,"none",-0.364128890503386,-0.400671109496614,-0.294,-0.44,0.259656605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.381029288018325
"6110",37,"abs_max_d2",-0.3824,25,NA,0.00932216593811641,"jack_quant",-0.364128890503386,-0.400671109496614,-0.294,-0.44,0.259656605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.381029288018325
"6111",37,"abs_max_d2",-0.3824,25,1,0.00932216593811641,"sim_int",-0.364128890503386,-0.400671109496614,-0.294,-0.44,0.259656605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.381029288018325
"6112",38,"abs_max_d2",-0.938,25,1,0.0304252271058811,"none",-0.878367650651021,-0.997632349348979,-0.592000000000001,-1.034,-0.295943394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",3.29979847890627e-08
"6113",38,"abs_max_d2",-0.938,25,NA,0.0304252271058811,"jack_quant",-0.878367650651021,-0.997632349348979,-0.592000000000001,-1.034,-0.295943394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",3.29979847890627e-08
"6114",38,"abs_max_d2",-0.938,25,1,0.0304252271058811,"sim_int",-0.878367650651021,-0.997632349348979,-0.592000000000001,-1.034,-0.295943394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",3.29979847890627e-08
"6115",39,"abs_max_d2",-0.4688,25,1,0.00179891942874359,"none",-0.465274182708573,-0.472325817291427,-0.45,-0.48,0.173256605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",2.06783158197895
"6116",39,"abs_max_d2",-0.4688,25,NA,0.00179891942874359,"jack_quant",-0.465274182708573,-0.472325817291427,-0.45,-0.48,0.173256605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",2.06783158197895
"6117",39,"abs_max_d2",-0.4688,25,1,0.00179891942874359,"sim_int",-0.465274182708573,-0.472325817291427,-0.45,-0.48,0.173256605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",2.06783158197895
"6118",40,"abs_max_d2",-0.4676,25,1,0.0177783420049352,"none",-0.432755089965491,-0.502444910034509,-0.304,-0.566,0.174456605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.29434562268216e-06
"6119",40,"abs_max_d2",-0.4676,25,NA,0.0177783420049352,"jack_quant",-0.432755089965491,-0.502444910034509,-0.304,-0.566,0.174456605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.29434562268216e-06
"6120",40,"abs_max_d2",-0.4676,25,1,0.0177783420049352,"sim_int",-0.432755089965491,-0.502444910034509,-0.304,-0.566,0.174456605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.29434562268216e-06
"6121",41,"abs_max_d2",-0.5324,25,1,0.0142556031868954,"none",-0.50445953117579,-0.560340468824209,-0.398,-0.56,0.109656605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",3.50805626823103e-05
"6122",41,"abs_max_d2",-0.5324,25,NA,0.0142556031868954,"jack_quant",-0.50445953117579,-0.560340468824209,-0.398,-0.56,0.109656605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",3.50805626823103e-05
"6123",41,"abs_max_d2",-0.5324,25,1,0.0142556031868954,"sim_int",-0.50445953117579,-0.560340468824209,-0.398,-0.56,0.109656605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",3.50805626823103e-05
"6124",42,"abs_max_d2",-0.5704,25,1,0.00667915496983796,"none",-0.557309096811956,-0.583490903188044,-0.512,-0.634,0.0716566054332859,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",8.9663918956262e-07
"6125",42,"abs_max_d2",-0.5704,25,NA,0.00667915496983796,"jack_quant",-0.557309096811956,-0.583490903188044,-0.512,-0.634,0.0716566054332859,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",8.9663918956262e-07
"6126",42,"abs_max_d2",-0.5704,25,1,0.00667915496983796,"sim_int",-0.557309096811956,-0.583490903188044,-0.512,-0.634,0.0716566054332859,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",8.9663918956262e-07
"6127",43,"abs_max_d2",-0.9628,25,1,0.032641359244574,"none",-0.898824111474201,-1.0267758885258,-0.586000000000001,-1.094,-0.320743394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",4.67108618451562e-05
"6128",43,"abs_max_d2",-0.9628,25,NA,0.032641359244574,"jack_quant",-0.898824111474201,-1.0267758885258,-0.586000000000001,-1.094,-0.320743394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",4.67108618451562e-05
"6129",43,"abs_max_d2",-0.9628,25,1,0.032641359244574,"sim_int",-0.898824111474201,-1.0267758885258,-0.586000000000001,-1.094,-0.320743394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",4.67108618451562e-05
"6130",44,"abs_max_d2",-0.7808,25,1,0.0215777019680554,"none",-0.738508481273472,-0.823091518726528,-0.562000000000001,-0.82,-0.138743394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",7.19017938735078e-05
"6131",44,"abs_max_d2",-0.7808,25,NA,0.0215777019680554,"jack_quant",-0.738508481273472,-0.823091518726528,-0.562000000000001,-0.82,-0.138743394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",7.19017938735078e-05
"6132",44,"abs_max_d2",-0.7808,25,1,0.0215777019680554,"sim_int",-0.738508481273472,-0.823091518726528,-0.562000000000001,-0.82,-0.138743394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",7.19017938735078e-05
"6133",45,"abs_max_d2",-0.9952,25,1,0.00878208403512516,"none",-0.97798743158195,-1.01241256841805,-0.896,-1.024,-0.353143394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",0.0659877386106302
"6134",45,"abs_max_d2",-0.9952,25,NA,0.00878208403512516,"jack_quant",-0.97798743158195,-1.01241256841805,-0.896,-1.024,-0.353143394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",0.0659877386106302
"6135",45,"abs_max_d2",-0.9952,25,1,0.00878208403512516,"sim_int",-0.97798743158195,-1.01241256841805,-0.896,-1.024,-0.353143394566714,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",0.0659877386106302
"6136",46,"abs_max_d2",-0.4568,25,1,0.00570453036337493,"none",-0.44561932593907,-0.46798067406093,-0.396,-0.484,0.185256605433286,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",4.91206819219769e-06
"6137",46,"abs_max_d2",-0.4568,25,NA,0.00570453036337493,"jack_quant",-0.44561932593907,-0.46798067406093,-0.396,-0.484,0.185256605433286,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",4.91206819219769e-06
"6138",46,"abs_max_d2",-0.4568,25,1,0.00570453036337493,"sim_int",-0.44561932593907,-0.46798067406093,-0.396,-0.484,0.185256605433286,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",4.91206819219769e-06
"6139",47,"abs_max_d2",-0.6336,25,1,0.022798026230356,"none",-0.588916689669903,-0.678283310330097,-0.388000000000001,-0.73,0.00845660543328575,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.135186674137834
"6140",47,"abs_max_d2",-0.6336,25,NA,0.022798026230356,"jack_quant",-0.588916689669903,-0.678283310330097,-0.388000000000001,-0.73,0.00845660543328575,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.135186674137834
"6141",47,"abs_max_d2",-0.6336,25,1,0.022798026230356,"sim_int",-0.588916689669903,-0.678283310330097,-0.388000000000001,-0.73,0.00845660543328575,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.135186674137834
"6142",48,"abs_max_d2",-0.292,25,1,0.005464532103585,"none",-0.28128971388461,-0.302710286115389,-0.27,-0.346,0.350056605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",4.69861970486818e-05
"6143",48,"abs_max_d2",-0.292,25,NA,0.005464532103585,"jack_quant",-0.28128971388461,-0.302710286115389,-0.27,-0.346,0.350056605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",4.69861970486818e-05
"6144",48,"abs_max_d2",-0.292,25,1,0.005464532103585,"sim_int",-0.28128971388461,-0.302710286115389,-0.27,-0.346,0.350056605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",4.69861970486818e-05
"6145",49,"abs_max_d2",-0.944,25,1,0.0330718913883074,"none",-0.879180283978297,-1.0088197160217,-0.620000000000001,-1.12,-0.301943394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.000117570475225648
"6146",49,"abs_max_d2",-0.944,25,NA,0.0330718913883074,"jack_quant",-0.879180283978297,-1.0088197160217,-0.620000000000001,-1.12,-0.301943394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.000117570475225648
"6147",49,"abs_max_d2",-0.944,25,1,0.0330718913883074,"sim_int",-0.879180283978297,-1.0088197160217,-0.620000000000001,-1.12,-0.301943394566714,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.000117570475225648
"6148",50,"abs_max_d2",-0.4812,25,1,0.0113394591287827,"none",-0.458975068503422,-0.503424931496578,-0.39,-0.582,0.160856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.270817770214979
"6149",50,"abs_max_d2",-0.4812,25,NA,0.0113394591287827,"jack_quant",-0.458975068503422,-0.503424931496578,-0.39,-0.582,0.160856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.270817770214979
"6150",50,"abs_max_d2",-0.4812,25,1,0.0113394591287827,"sim_int",-0.458975068503422,-0.503424931496578,-0.39,-0.582,0.160856605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.270817770214979
"6151",51,"abs_max_d2",-0.3796,25,1,0.135244737009944,"none",-0.114525186361919,-0.644674813638081,0.774,-0.848,0.262456605433286,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",5.29295844593491e-05
"6152",51,"abs_max_d2",-0.3796,25,NA,0.135244737009944,"jack_quant",-0.114525186361919,-0.644674813638081,0.774,-0.848,0.262456605433286,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",5.29295844593491e-05
"6153",51,"abs_max_d2",-0.3796,25,1,0.135244737009944,"sim_int",-0.114525186361919,-0.644674813638081,0.774,-0.848,0.262456605433286,0.0275,25,0.25,0.5,"gam_DCl","hockeystick","gam_DC",5.29295844593491e-05
"6154",52,"abs_max_d2",-0.3708,25,1,0.00684450306612702,"none",-0.357385020498317,-0.384214979501683,-0.322,-0.43,0.271256605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",2.20740314915702e-07
"6155",52,"abs_max_d2",-0.3708,25,NA,0.00684450306612702,"jack_quant",-0.357385020498317,-0.384214979501683,-0.322,-0.43,0.271256605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",2.20740314915702e-07
"6156",52,"abs_max_d2",-0.3708,25,1,0.00684450306612702,"sim_int",-0.357385020498317,-0.384214979501683,-0.322,-0.43,0.271256605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",2.20740314915702e-07
"6157",53,"abs_max_d2",-0.658,25,1,0.0108972473588517,"none",-0.636641787646027,-0.679358212353974,-0.536,-0.726,-0.0159433945667142,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.116901158601188
"6158",53,"abs_max_d2",-0.658,25,NA,0.0108972473588517,"jack_quant",-0.636641787646027,-0.679358212353974,-0.536,-0.726,-0.0159433945667142,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.116901158601188
"6159",53,"abs_max_d2",-0.658,25,1,0.0108972473588517,"sim_int",-0.636641787646027,-0.679358212353974,-0.536,-0.726,-0.0159433945667142,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",0.116901158601188
"6160",54,"abs_max_d2",-0.2144,25,1,0.0130181497234523,"none",-0.188884895396683,-0.239915104603317,-0.18,-0.342,0.427656605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.73703750760978e-06
"6161",54,"abs_max_d2",-0.2144,25,NA,0.0130181497234523,"jack_quant",-0.188884895396683,-0.239915104603317,-0.18,-0.342,0.427656605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.73703750760978e-06
"6162",54,"abs_max_d2",-0.2144,25,1,0.0130181497234523,"sim_int",-0.188884895396683,-0.239915104603317,-0.18,-0.342,0.427656605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.73703750760978e-06
"6163",55,"abs_max_d2",-0.3948,25,1,0.00417166367026128,"none",-0.386623689450674,-0.402976310549326,-0.35,-0.42,0.247256605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.9114837783718e-06
"6164",55,"abs_max_d2",-0.3948,25,NA,0.00417166367026128,"jack_quant",-0.386623689450674,-0.402976310549326,-0.35,-0.42,0.247256605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.9114837783718e-06
"6165",55,"abs_max_d2",-0.3948,25,1,0.00417166367026128,"sim_int",-0.386623689450674,-0.402976310549326,-0.35,-0.42,0.247256605433286,0.0275,25,0.25,0.5,"gam_DC","hockeystick","gam_DCl",1.9114837783718e-06
